datetime,season,holiday,workingday	,weather,temp,atemp,humidity,windspeed,count
2011-11-24 18:00:00,4,1,0,1,17.22,21.21,50,6.0032,237.98875
2011-11-24 19:00:00,4,1,0,1,16.4,20.455,54,7.0015,203.43125
2011-11-24 20:00:00,4,1,0,1,14.76,17.425,76,11.0014,144.06875
2011-11-24 21:00:00,4,1,0,1,14.76,17.425,71,11.0014,97.35
2011-11-24 22:00:00,4,1,0,1,14.76,17.425,71,11.0014,84.3575
2011-11-24 23:00:00,4,1,0,1,13.94,17.425,76,7.0015,58.6375
2011-11-25 00:00:00,4,0,1,1,13.94,16.665,76,11.0014,25.36125
2011-11-25 01:00:00,4,0,1,1,13.94,18.18,76,0.0,13.11
2011-11-25 02:00:00,4,0,1,1,11.48,14.395,81,7.0015,5.48125
2011-11-25 03:00:00,4,0,1,1,11.48,14.395,75,7.0015,4.09
2011-11-25 04:00:00,4,0,1,1,12.3,15.91,75,7.0015,4.69875
2011-11-25 05:00:00,4,0,1,1,11.48,15.91,75,0.0,23.26
2011-11-25 06:00:00,4,0,1,1,10.66,13.635,81,7.0015,85.2825
2011-11-25 07:00:00,4,0,1,1,10.66,15.15,81,0.0,261.735
2011-11-25 08:00:00,4,0,1,1,10.66,13.635,81,8.9981,388.2375
2011-11-25 09:00:00,4,0,1,1,13.12,17.425,76,0.0,213.38125
2011-11-25 10:00:00,4,0,1,1,14.76,17.425,71,11.0014,132.28625
2011-11-25 11:00:00,4,0,1,1,16.4,20.455,66,7.0015,140.7575
2011-11-25 12:00:00,4,0,1,1,18.86,22.725,51,7.0015,186.45375
2011-11-25 13:00:00,4,0,1,1,20.5,24.24,45,15.0013,172.91625
2011-11-25 14:00:00,4,0,1,1,21.32,25.0,39,15.0013,163.41
2011-11-25 15:00:00,4,0,1,1,21.32,25.0,36,12.998,170.3925
2011-11-25 16:00:00,4,0,1,1,20.5,24.24,39,11.0014,284.55875
2011-11-25 17:00:00,4,0,1,1,20.5,24.24,34,7.0015,498.04625
2011-11-25 18:00:00,4,0,1,1,18.86,22.725,44,6.0032,419.84375
2011-11-25 19:00:00,4,0,1,1,17.22,21.21,67,0.0,298.8525
2011-11-25 20:00:00,4,0,1,1,16.4,20.455,58,6.0032,198.44125
2011-11-25 21:00:00,4,0,1,1,14.76,18.94,71,0.0,123.7575
2011-11-25 22:00:00,4,0,1,1,13.94,17.425,71,6.0032,97.75625
2011-11-25 23:00:00,4,0,1,1,13.94,17.425,76,7.0015,58.045
2011-11-26 00:00:00,4,0,0,1,13.94,17.425,76,7.0015,80.5275
2011-11-26 01:00:00,4,0,0,1,13.12,16.665,76,6.0032,73.82625
2011-11-26 02:00:00,4,0,0,1,12.3,15.91,81,7.0015,44.9125
2011-11-26 03:00:00,4,0,0,1,12.3,16.665,81,0.0,24.17125
2011-11-26 04:00:00,4,0,0,1,12.3,16.665,81,0.0,10.04125
2011-11-26 05:00:00,4,0,0,1,12.3,15.91,75,7.0015,9.5025
2011-11-26 06:00:00,4,0,0,2,12.3,15.91,75,6.0032,19.01875
2011-11-26 07:00:00,4,0,0,1,10.66,13.635,87,7.0015,37.04125
2011-11-26 08:00:00,4,0,0,1,13.12,16.665,76,6.0032,95.6875
2011-11-26 09:00:00,4,0,0,1,13.94,17.425,76,6.0032,148.6325
2011-11-26 10:00:00,4,0,0,1,14.76,18.94,81,0.0,221.95375
2011-11-26 11:00:00,4,0,0,1,16.4,20.455,62,7.0015,285.02875
2011-11-26 12:00:00,4,0,0,1,18.04,21.97,51,0.0,333.355
2011-11-26 13:00:00,4,0,0,1,19.68,23.485,44,0.0,350.5525
2011-11-26 14:00:00,4,0,0,2,19.68,23.485,48,8.9981,332.59625
2011-11-26 15:00:00,4,0,0,2,20.5,24.24,42,7.0015,348.76875
2011-11-26 16:00:00,4,0,0,2,18.86,22.725,47,8.9981,289.7025
2011-11-26 17:00:00,4,0,0,2,18.86,22.725,47,8.9981,255.29375
2011-11-26 18:00:00,4,0,0,2,17.22,21.21,62,11.0014,211.6275
2011-11-26 19:00:00,4,0,0,2,16.4,20.455,71,6.0032,187.5925
2011-11-26 20:00:00,4,0,0,2,17.22,21.21,58,0.0,183.905
2011-11-26 21:00:00,4,0,0,2,15.58,19.695,82,0.0,103.59625
2011-11-26 22:00:00,4,0,0,2,15.58,19.695,76,0.0,89.79875
2011-11-26 23:00:00,4,0,0,1,14.76,18.94,81,0.0,55.04125
2011-11-27 00:00:00,4,0,0,1,14.76,18.94,81,0.0,82.29125
2011-11-27 01:00:00,4,0,0,1,14.76,18.94,81,0.0,73.18
2011-11-27 02:00:00,4,0,0,1,13.94,18.18,81,0.0,51.83125
2011-11-27 03:00:00,4,0,0,1,13.94,18.18,87,0.0,23.8225
2011-11-27 04:00:00,4,0,0,1,13.94,17.425,87,7.0015,10.23875
2011-11-27 05:00:00,4,0,0,1,14.76,17.425,87,12.998,9.8775
2011-11-27 06:00:00,4,0,0,1,15.58,19.695,82,11.0014,19.3125
2011-11-27 07:00:00,4,0,0,1,15.58,19.695,87,15.0013,63.48375
2011-11-27 08:00:00,4,0,0,1,16.4,20.455,82,19.9995,108.64375
2011-11-27 09:00:00,4,0,0,1,18.86,22.725,72,19.0012,144.185
2011-11-27 10:00:00,4,0,0,1,18.86,22.725,72,19.0012,253.29875
2011-11-27 11:00:00,4,0,0,1,20.5,24.24,63,23.9994,302.97375
2011-11-27 12:00:00,4,0,0,1,22.14,25.76,56,19.0012,354.945
2011-11-27 13:00:00,4,0,0,1,22.14,25.76,60,12.998,359.085
2011-11-27 14:00:00,4,0,0,1,25.42,31.06,43,31.0009,426.7125
2011-11-27 15:00:00,4,0,0,1,25.42,31.06,43,19.0012,430.5975
2011-11-27 16:00:00,4,0,0,1,22.96,26.515,52,16.9979,369.78875
2011-11-27 17:00:00,4,0,0,1,22.14,25.76,56,12.998,321.99125
2011-11-27 18:00:00,4,0,0,1,20.5,24.24,63,11.0014,274.6025
2011-11-27 19:00:00,4,0,0,1,19.68,23.485,67,15.0013,216.17875
2011-11-27 20:00:00,4,0,0,1,20.5,24.24,63,16.9979,200.18625
2011-11-27 21:00:00,4,0,0,1,19.68,23.485,67,19.0012,117.32
2011-11-27 22:00:00,4,0,0,1,19.68,23.485,72,16.9979,112.43125
2011-11-27 23:00:00,4,0,0,1,19.68,23.485,72,16.9979,80.2575
2011-11-28 00:00:00,4,0,1,1,18.86,22.725,77,19.0012,34.78
2011-11-28 01:00:00,4,0,1,1,18.86,22.725,77,19.9995,12.56625
2011-11-28 03:00:00,4,0,1,1,18.04,21.97,88,15.0013,4.425
2011-11-28 04:00:00,4,0,1,1,18.04,21.97,82,6.0032,5.4775
2011-11-28 05:00:00,4,0,1,1,16.4,20.455,87,0.0,23.5775
2011-11-28 06:00:00,4,0,1,1,17.22,21.21,82,6.0032,98.2075
2011-11-28 07:00:00,4,0,1,1,17.22,21.21,88,0.0,310.03
2011-11-28 08:00:00,4,0,1,2,17.22,21.21,94,0.0,396.1275
2011-11-28 09:00:00,4,0,1,2,18.04,21.97,88,15.0013,194.7525
2011-11-28 10:00:00,4,0,1,2,19.68,23.485,77,8.9981,126.87875
2011-11-28 11:00:00,4,0,1,2,21.32,25.0,68,7.0015,145.1325
2011-11-28 12:00:00,4,0,1,1,22.96,26.515,60,7.0015,195.53375
2011-11-28 13:00:00,4,0,1,2,23.78,27.275,56,0.0,191.95875
2011-11-28 14:00:00,4,0,1,1,24.6,31.06,56,0.0,199.1725
2011-11-28 15:00:00,4,0,1,1,23.78,27.275,60,11.0014,184.35375
2011-11-28 16:00:00,4,0,1,1,22.96,26.515,60,12.998,296.47125
2011-11-28 17:00:00,4,0,1,1,23.78,27.275,56,12.998,539.34875
2011-11-28 18:00:00,4,0,1,1,22.96,26.515,64,15.0013,506.93
2011-11-28 19:00:00,4,0,1,1,22.14,25.76,73,15.0013,298.20125
2011-11-28 20:00:00,4,0,1,2,22.14,25.76,73,16.9979,220.05
2011-11-28 21:00:00,4,0,1,2,22.14,25.76,77,15.0013,174.985
2011-11-28 22:00:00,4,0,1,2,21.32,25.0,83,7.0015,119.555
2011-11-28 23:00:00,4,0,1,2,21.32,25.0,83,8.9981,69.3375
2011-11-29 00:00:00,4,0,1,1,21.32,25.0,83,0.0,36.93875
2011-11-29 01:00:00,4,0,1,1,21.32,25.0,83,6.0032,13.30125
2011-11-29 02:00:00,4,0,1,2,20.5,24.24,88,0.0,7.42125
2011-11-29 03:00:00,4,0,1,2,20.5,24.24,88,0.0,5.44
2011-11-29 04:00:00,4,0,1,2,21.32,25.0,83,22.0028,5.51
2011-11-29 05:00:00,4,0,1,1,20.5,24.24,88,19.0012,24.93625
2011-11-29 06:00:00,4,0,1,1,21.32,25.0,83,19.0012,96.24
2011-11-29 07:00:00,4,0,1,1,21.32,25.0,77,15.0013,314.1375
2011-11-29 08:00:00,4,0,1,1,22.14,25.76,77,19.0012,419.10875
2011-11-29 09:00:00,4,0,1,3,22.96,26.515,73,27.9993,174.8025
2011-11-29 10:00:00,4,0,1,3,22.96,26.515,73,27.9993,138.31
2011-11-29 11:00:00,4,0,1,3,20.5,24.24,88,19.9995,105.02
2011-11-29 12:00:00,4,0,1,3,17.22,21.21,82,27.9993,88.31625
2011-11-29 13:00:00,4,0,1,3,17.22,21.21,77,19.0012,90.52125
2011-11-29 14:00:00,4,0,1,3,16.4,20.455,94,12.998,71.6325
2011-11-29 15:00:00,4,0,1,3,16.4,20.455,87,22.0028,82.68375
2011-11-29 16:00:00,4,0,1,3,16.4,20.455,87,15.0013,107.21875
2011-11-29 17:00:00,4,0,1,2,16.4,20.455,87,19.9995,265.0925
2011-11-29 18:00:00,4,0,1,2,16.4,20.455,82,19.9995,280.185
2011-11-29 19:00:00,4,0,1,2,16.4,20.455,82,22.0028,208.54
2011-11-29 20:00:00,4,0,1,2,15.58,19.695,87,16.9979,155.2075
2011-11-29 21:00:00,4,0,1,2,15.58,19.695,87,16.9979,108.5975
2011-11-29 22:00:00,4,0,1,1,15.58,19.695,82,19.9995,99.14375
2011-11-29 23:00:00,4,0,1,1,14.76,16.665,76,26.0027,57.8475
2011-11-30 00:00:00,4,0,1,1,14.76,16.665,62,27.9993,29.505
2011-11-30 01:00:00,4,0,1,1,13.94,15.15,66,22.0028,13.13625
2011-11-30 02:00:00,4,0,1,1,13.12,15.91,70,11.0014,8.3925
2011-11-30 03:00:00,4,0,1,1,13.12,15.91,70,11.0014,4.42125
2011-11-30 04:00:00,4,0,1,1,12.3,14.395,75,15.0013,5.10625
2011-11-30 05:00:00,4,0,1,1,11.48,13.635,81,12.998,22.99875
2011-11-30 06:00:00,4,0,1,1,10.66,13.635,87,7.0015,83.7825
2011-11-30 07:00:00,4,0,1,1,10.66,13.635,81,7.0015,240.45
2011-11-30 08:00:00,4,0,1,1,11.48,13.635,81,12.998,386.385
2011-11-30 09:00:00,4,0,1,1,12.3,14.395,75,19.0012,213.6025
2011-11-30 10:00:00,4,0,1,1,13.94,15.91,66,15.0013,122.61125
2011-11-30 11:00:00,4,0,1,1,15.58,19.695,54,19.9995,147.17
2011-11-30 12:00:00,4,0,1,2,14.76,16.665,53,19.0012,144.98625
2011-11-30 13:00:00,4,0,1,2,15.58,19.695,43,23.9994,158.98625
2011-11-30 14:00:00,4,0,1,2,15.58,19.695,43,23.9994,156.84
2011-11-30 15:00:00,4,0,1,1,14.76,16.665,46,22.0028,162.64375
2011-11-30 16:00:00,4,0,1,1,14.76,16.665,46,19.0012,214.98625
2011-11-30 17:00:00,4,0,1,2,13.94,15.15,49,22.0028,317.03125
2011-11-30 18:00:00,4,0,1,1,13.94,15.15,49,22.0028,341.215
2011-11-30 19:00:00,4,0,1,2,13.12,15.15,57,19.0012,209.7925
2011-11-30 20:00:00,4,0,1,2,13.12,15.15,57,19.0012,150.09125
2011-11-30 21:00:00,4,0,1,1,13.12,14.395,53,26.0027,113.13875
2011-11-30 22:00:00,4,0,1,1,12.3,13.635,56,19.9995,87.78
2011-11-30 23:00:00,4,0,1,1,11.48,12.88,52,19.0012,66.725
2011-12-20 00:00:00,4,0,1,1,14.76,18.18,57,7.0015,41.33875
2011-12-20 01:00:00,4,0,1,1,14.76,18.94,53,0.0,23.48625
2011-12-20 02:00:00,4,0,1,2,13.94,18.18,61,0.0,12.215
2011-12-20 03:00:00,4,0,1,2,13.94,18.18,61,0.0,9.23875
2011-12-20 04:00:00,4,0,1,2,14.76,18.18,53,7.0015,11.705
2011-12-20 05:00:00,4,0,1,2,14.76,18.94,57,0.0,26.94125
2011-12-20 06:00:00,4,0,1,2,14.76,18.94,57,0.0,86.705
2011-12-20 07:00:00,4,0,1,2,14.76,18.94,62,0.0,280.95125
2011-12-20 08:00:00,4,0,1,2,17.22,21.21,54,6.0032,421.23875
2011-12-20 09:00:00,4,0,1,2,14.76,18.94,66,0.0,205.28
2011-12-20 10:00:00,4,0,1,2,17.22,21.21,58,12.998,126.715
2011-12-20 11:00:00,4,0,1,2,16.4,20.455,62,11.0014,135.0375
2011-12-20 12:00:00,4,0,1,2,18.04,21.97,54,8.9981,151.0525
2011-12-20 13:00:00,4,0,1,2,18.04,21.97,54,8.9981,150.86125
2011-12-20 14:00:00,4,0,1,2,18.04,21.97,58,7.0015,151.2425
2011-12-20 15:00:00,4,0,1,2,18.04,21.97,54,0.0,156.55
2011-12-20 16:00:00,4,0,1,1,18.04,21.97,54,0.0,264.6825
2011-12-20 17:00:00,4,0,1,1,16.4,20.455,62,11.0014,386.9525
2011-12-20 18:00:00,4,0,1,1,15.58,19.695,66,12.998,365.87875
2011-12-20 19:00:00,4,0,1,1,15.58,19.695,66,0.0,245.005
2011-12-20 20:00:00,4,0,1,1,14.76,18.94,66,0.0,170.915
2011-12-20 21:00:00,4,0,1,1,14.76,18.18,66,6.0032,125.4475
2011-12-20 22:00:00,4,0,1,2,14.76,18.94,66,0.0,98.3275
2011-12-20 23:00:00,4,0,1,2,15.58,19.695,62,0.0,82.54625
2011-12-21 00:00:00,1,0,1,2,13.94,16.665,71,8.9981,27.33875
2011-12-21 01:00:00,1,0,1,2,14.76,18.18,66,7.0015,16.84125
2011-12-21 02:00:00,1,0,1,2,14.76,18.94,71,0.0,8.40125
2011-12-21 03:00:00,1,0,1,2,14.76,18.94,71,0.0,5.035
2011-12-21 04:00:00,1,0,1,2,14.76,18.94,71,0.0,5.28
2011-12-21 05:00:00,1,0,1,2,15.58,19.695,82,7.0015,21.835
2011-12-21 06:00:00,1,0,1,2,14.76,18.94,87,0.0,75.675
2011-12-21 07:00:00,1,0,1,2,14.76,18.18,87,7.0015,230.1325
2011-12-21 08:00:00,1,0,1,3,14.76,18.94,93,0.0,116.97625
2011-12-21 09:00:00,1,0,1,2,16.4,20.455,87,15.0013,191.616875
2011-12-21 10:00:00,1,0,1,2,19.68,23.485,82,27.9993,126.40875
2011-12-21 11:00:00,1,0,1,2,19.68,23.485,82,27.9993,129.86375
2011-12-21 12:00:00,1,0,1,3,18.86,22.725,88,26.0027,88.69375
2011-12-21 13:00:00,1,0,1,3,18.04,21.97,94,19.9995,57.18875
2011-12-21 14:00:00,1,0,1,2,19.68,23.485,88,23.9994,150.2675
2011-12-21 15:00:00,1,0,1,2,19.68,23.485,88,26.0027,152.22375
2011-12-21 16:00:00,1,0,1,3,18.04,21.97,100,22.0028,80.43375
2011-12-21 17:00:00,1,0,1,3,18.04,21.97,100,22.0028,112.36625
2011-12-21 18:00:00,1,0,1,2,18.04,21.97,100,19.9995,219.82625
2011-12-21 19:00:00,1,0,1,2,20.5,24.24,94,22.0028,174.338125
2011-12-21 20:00:00,1,0,1,2,20.5,24.24,94,23.9994,149.18
2011-12-21 21:00:00,1,0,1,1,20.5,24.24,88,19.0012,139.715
2011-12-21 22:00:00,1,0,1,1,20.5,24.24,88,16.9979,119.755
2011-12-21 23:00:00,1,0,1,1,20.5,24.24,88,12.998,75.14375
2011-12-22 00:00:00,1,0,1,2,20.5,24.24,82,7.0015,35.66
2011-12-22 01:00:00,1,0,1,1,18.04,21.97,94,6.0032,11.8025
2011-12-22 02:00:00,1,0,1,1,19.68,23.485,82,7.0015,10.08875
2011-12-22 03:00:00,1,0,1,1,18.04,21.97,67,11.0014,5.0275
2011-12-22 04:00:00,1,0,1,1,15.58,19.695,82,8.9981,5.8975
2011-12-22 05:00:00,1,0,1,1,15.58,19.695,82,0.0,24.1725
2011-12-22 06:00:00,1,0,1,1,14.76,18.94,87,0.0,80.595
2011-12-22 07:00:00,1,0,1,1,13.94,18.18,93,0.0,258.58875
2011-12-22 08:00:00,1,0,1,2,14.76,18.94,87,0.0,370.875
2011-12-22 09:00:00,1,0,1,2,15.58,19.695,87,6.0032,195.143125
2011-12-22 10:00:00,1,0,1,2,16.4,20.455,82,6.0032,110.93875
2011-12-22 11:00:00,1,0,1,2,18.04,21.97,77,0.0,136.4075
2011-12-22 12:00:00,1,0,1,2,19.68,23.485,55,0.0,191.265625
2011-12-22 13:00:00,1,0,1,2,18.86,22.725,63,0.0,165.3
2011-12-22 14:00:00,1,0,1,2,18.86,22.725,63,0.0,155.5825
2011-12-22 15:00:00,1,0,1,2,19.68,23.485,59,0.0,171.7525
2011-12-22 16:00:00,1,0,1,2,18.86,22.725,63,0.0,241.24875
2011-12-22 17:00:00,1,0,1,2,18.04,21.97,67,11.0014,346.135
2011-12-22 18:00:00,1,0,1,2,18.04,21.97,62,6.0032,341.55875
2011-12-22 19:00:00,1,0,1,2,18.04,21.97,62,0.0,276.51625
2011-12-22 20:00:00,1,0,1,3,17.22,21.21,71,0.0,136.45
2011-12-22 21:00:00,1,0,1,3,17.22,21.21,71,0.0,95.2925
2011-12-22 22:00:00,1,0,1,3,14.76,18.18,93,7.0015,55.4425
2011-12-22 23:00:00,1,0,1,3,16.4,20.455,87,0.0,50.76625
2011-12-23 00:00:00,1,0,1,3,16.4,20.455,87,12.998,22.925
2011-12-23 01:00:00,1,0,1,3,16.4,20.455,87,12.998,10.17375
2011-12-23 02:00:00,1,0,1,3,15.58,19.695,94,8.9981,6.91375
2011-12-23 03:00:00,1,0,1,3,15.58,19.695,94,8.9981,4.85375
2011-12-23 04:00:00,1,0,1,3,15.58,19.695,94,19.0012,4.9925
2011-12-23 05:00:00,1,0,1,1,14.76,17.425,93,12.998,20.97625
2011-12-23 06:00:00,1,0,1,1,15.58,19.695,82,16.9979,79.51
2011-12-23 07:00:00,1,0,1,1,15.58,19.695,82,15.0013,262.3225
2011-12-23 08:00:00,1,0,1,1,16.4,20.455,76,16.9979,370.5025
2011-12-23 09:00:00,1,0,1,1,16.4,20.455,66,19.9995,206.84
2011-12-23 10:00:00,1,0,1,1,16.4,20.455,62,23.9994,125.12125
2011-12-23 11:00:00,1,0,1,1,16.4,20.455,58,30.0026,145.4225
2011-12-23 12:00:00,1,0,1,1,16.4,20.455,54,35.0008,167.44
2011-12-23 13:00:00,1,0,1,1,16.4,20.455,50,31.0009,167.94125
2011-12-23 14:00:00,1,0,1,1,16.4,20.455,54,27.9993,155.18375
2011-12-23 15:00:00,1,0,1,1,15.58,19.695,54,23.9994,157.45375
2011-12-23 16:00:00,1,0,1,1,15.58,19.695,50,19.9995,214.235
2011-12-23 17:00:00,1,0,1,1,14.76,17.425,53,15.0013,302.02625
2011-12-23 18:00:00,1,0,1,1,14.76,16.665,50,16.9979,299.78375
2011-12-23 19:00:00,1,0,1,1,13.94,16.665,53,12.998,233.78125
2011-12-23 20:00:00,1,0,1,1,13.12,15.15,61,22.0028,148.5175
2011-12-23 21:00:00,1,0,1,1,13.12,15.15,61,15.0013,111.85
2011-12-23 22:00:00,1,0,1,1,13.12,15.91,66,12.998,96.405
2011-12-23 23:00:00,1,0,1,1,13.12,16.665,66,8.9981,61.54125
2011-12-24 00:00:00,1,0,0,2,13.12,15.91,70,11.0014,64.7425
2011-12-24 01:00:00,1,0,0,2,13.12,17.425,66,0.0,66.4275
2011-12-24 02:00:00,1,0,0,2,13.12,16.665,66,6.0032,54.275
2011-12-24 03:00:00,1,0,0,2,13.12,16.665,70,6.0032,23.2625
2011-12-24 04:00:00,1,0,0,2,13.12,15.91,66,11.0014,8.8075
2011-12-24 05:00:00,1,0,0,2,13.12,15.91,66,11.0014,8.20375
2011-12-24 06:00:00,1,0,0,2,12.3,15.15,75,11.0014,12.87375
2011-12-24 07:00:00,1,0,0,1,12.3,13.635,70,23.9994,53.58
2011-12-24 08:00:00,1,0,0,1,11.48,13.635,70,12.998,75.9875
2011-12-24 09:00:00,1,0,0,1,12.3,13.635,45,27.9993,151.66875
2011-12-24 10:00:00,1,0,0,1,12.3,12.88,42,32.9975,186.914375
2011-12-24 11:00:00,1,0,0,1,13.12,14.395,39,23.9994,207.00125
2011-12-24 12:00:00,1,0,0,1,13.94,15.91,39,19.0012,233.07625
2011-12-24 13:00:00,1,0,0,1,13.94,15.15,39,19.9995,233.73
2011-12-24 14:00:00,1,0,0,1,13.94,15.15,39,19.9995,233.85375
2011-12-24 15:00:00,1,0,0,1,13.12,15.15,39,15.0013,228.755
2011-12-24 16:00:00,1,0,0,1,13.12,15.91,42,12.998,221.12875
2011-12-24 17:00:00,1,0,0,1,11.48,14.395,45,8.9981,169.30375
2011-12-24 18:00:00,1,0,0,1,12.3,15.91,42,6.0032,191.28375
2011-12-24 19:00:00,1,0,0,1,12.3,15.91,52,6.0032,159.92125
2011-12-24 20:00:00,1,0,0,1,10.66,13.635,56,8.9981,103.04125
2011-12-24 21:00:00,1,0,0,1,10.66,12.88,56,11.0014,77.2275
2011-12-24 22:00:00,1,0,0,1,9.84,14.395,52,0.0,70.10125
2011-12-24 23:00:00,1,0,0,1,9.84,12.88,56,0.0,54.30125
2011-12-25 00:00:00,1,0,0,1,9.84,11.365,60,12.998,58.2875
2011-12-25 01:00:00,1,0,0,1,9.02,11.365,69,8.9981,58.58125
2011-12-25 02:00:00,1,0,0,1,9.02,12.88,75,6.0032,41.8825
2011-12-25 03:00:00,1,0,0,1,9.02,13.635,72,0.0,14.555
2011-12-25 05:00:00,1,0,0,1,8.2,11.365,75,7.0015,5.3075
2011-12-25 06:00:00,1,0,0,1,8.2,11.365,75,7.0015,9.8
2011-12-25 07:00:00,1,0,0,1,9.02,12.12,80,7.0015,30.8325
2011-12-25 08:00:00,1,0,0,1,8.2,10.605,80,11.0014,75.8175
2011-12-25 09:00:00,1,0,0,1,9.84,12.12,87,11.0014,106.6425
2011-12-25 10:00:00,1,0,0,1,10.66,12.12,81,16.9979,152.85
2011-12-25 11:00:00,1,0,0,1,12.3,15.15,70,11.0014,195.589375
2011-12-25 12:00:00,1,0,0,1,12.3,13.635,75,19.9995,178.223125
2011-12-25 13:00:00,1,0,0,1,13.12,15.15,70,16.9979,211.095
2011-12-25 14:00:00,1,0,0,1,13.94,15.91,61,16.9979,224.2275
2011-12-25 15:00:00,1,0,0,1,13.94,16.665,61,12.998,232.595
2011-12-25 16:00:00,1,0,0,1,14.76,18.18,57,7.0015,235.26625
2011-12-25 17:00:00,1,0,0,1,13.94,16.665,61,8.9981,206.595
2011-12-25 18:00:00,1,0,0,1,13.12,15.91,70,12.998,170.159375
2011-12-25 19:00:00,1,0,0,1,13.12,16.665,57,8.9981,162.65875
2011-12-25 20:00:00,1,0,0,1,13.12,16.665,49,6.0032,134.9025
2011-12-25 21:00:00,1,0,0,1,12.3,15.15,56,8.9981,97.2675
2011-12-25 22:00:00,1,0,0,1,11.48,13.635,61,11.0014,75.16625
2011-12-25 23:00:00,1,0,0,1,10.66,13.635,65,8.9981,53.26125
2011-12-26 00:00:00,1,1,0,1,9.02,11.365,75,11.0014,51.8
2011-12-26 01:00:00,1,1,0,1,11.48,13.635,56,12.998,43.04625
2011-12-26 02:00:00,1,1,0,1,13.94,15.91,46,15.0013,34.24375
2011-12-26 04:00:00,1,1,0,1,13.94,15.15,46,19.9995,12.72625
2011-12-26 05:00:00,1,1,0,1,13.94,15.15,42,26.0027,13.4175
2011-12-26 06:00:00,1,1,0,1,13.12,15.15,45,19.0012,30.18
2011-12-26 07:00:00,1,1,0,1,13.12,15.91,45,12.998,78.86375
2011-12-26 08:00:00,1,1,0,1,13.12,16.665,45,8.9981,129.73125
2011-12-26 09:00:00,1,1,0,1,13.94,15.15,46,19.9995,162.91125
2011-12-26 10:00:00,1,1,0,1,13.94,14.395,42,35.0008,201.5675
2011-12-26 11:00:00,1,1,0,1,13.94,14.395,46,39.0007,203.64
2011-12-26 12:00:00,1,1,0,1,14.76,15.91,43,31.0009,235.74125
2011-12-26 13:00:00,1,1,0,1,15.58,19.695,40,19.9995,265.82375
2011-12-26 14:00:00,1,1,0,1,15.58,19.695,40,22.0028,266.2725
2011-12-26 15:00:00,1,1,0,1,15.58,19.695,40,16.9979,268.74875
2011-12-26 16:00:00,1,1,0,1,14.76,16.665,43,19.0012,236.625
2011-12-26 17:00:00,1,1,0,1,13.94,15.91,46,15.0013,216.09625
2011-12-26 18:00:00,1,1,0,1,13.12,16.665,49,6.0032,193.72
2011-12-26 19:00:00,1,1,0,1,12.3,15.91,65,6.0032,158.675
2011-12-26 20:00:00,1,1,0,1,12.3,15.91,56,6.0032,124.67875
2011-12-26 21:00:00,1,1,0,1,10.66,15.15,70,0.0,82.85
2011-12-26 22:00:00,1,1,0,1,10.66,15.15,70,0.0,71.11125
2011-12-26 23:00:00,1,1,0,1,10.66,13.635,70,7.0015,51.96625
2011-12-27 00:00:00,1,0,1,1,10.66,12.88,70,11.0014,23.73
2011-12-27 01:00:00,1,0,1,1,10.66,13.635,70,8.9981,13.64125
2011-12-27 02:00:00,1,0,1,1,10.66,13.635,70,8.9981,9.0575
2011-12-27 03:00:00,1,0,1,2,12.3,14.395,61,15.0013,5.8675
2011-12-27 04:00:00,1,0,1,2,12.3,14.395,65,15.0013,5.22
2011-12-27 05:00:00,1,0,1,2,12.3,13.635,64,19.0012,21.665
2011-12-27 06:00:00,1,0,1,2,12.3,13.635,61,19.9995,73.055
2011-12-27 07:00:00,1,0,1,2,12.3,14.395,65,19.0012,230.1675
2011-12-27 08:00:00,1,0,1,2,12.3,15.15,65,11.0014,356.94
2011-12-27 09:00:00,1,0,1,3,13.12,16.665,66,7.0015,115.87875
2011-12-27 10:00:00,1,0,1,2,13.12,16.665,66,6.0032,118.61
2011-12-27 11:00:00,1,0,1,3,13.12,16.665,66,7.0015,96.07625
2011-12-27 12:00:00,1,0,1,3,12.3,15.91,81,6.0032,86.57
2011-12-27 13:00:00,1,0,1,3,12.3,15.15,87,8.9981,81.40875
2011-12-27 14:00:00,1,0,1,3,17.22,21.21,82,26.0027,81.93125
2011-12-27 15:00:00,1,0,1,3,17.22,21.21,82,26.0027,81.265
2011-12-27 16:00:00,1,0,1,3,18.04,21.97,88,22.0028,107.13375
2011-12-27 17:00:00,1,0,1,3,16.4,20.455,87,8.9981,163.934375
2011-12-27 18:00:00,1,0,1,1,15.58,19.695,87,19.0012,278.695
2011-12-27 19:00:00,1,0,1,1,13.94,16.665,87,11.0014,206.77875
2011-12-27 20:00:00,1,0,1,1,13.12,16.665,93,6.0032,139.04
2011-12-27 21:00:00,1,0,1,1,13.12,16.665,87,6.0032,107.0525
2011-12-27 22:00:00,1,0,1,1,13.12,16.665,87,6.0032,86.99
2011-12-27 23:00:00,1,0,1,1,12.3,15.15,93,8.9981,52.525
2011-12-28 00:00:00,1,0,1,1,13.12,15.91,87,11.0014,21.49375
2011-12-28 01:00:00,1,0,1,1,13.12,15.91,76,11.0014,13.93875
2011-12-28 02:00:00,1,0,1,1,13.12,15.15,61,16.9979,8.91625
2011-12-28 03:00:00,1,0,1,1,13.12,15.15,61,16.9979,5.32375
2011-12-28 05:00:00,1,0,1,1,13.12,14.395,57,23.9994,20.80375
2011-12-28 06:00:00,1,0,1,1,13.12,15.15,57,16.9979,76.085
